StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,id_prolific,check,assertion_36_31,assertion_36_34,assertion_36_35,assertion_36_37,assertion_36_38,assertion_36_40,assertion_36_41,assertion_36_42,assertion_36_45,assertion_32_31,assertion_32_34,assertion_32_35,assertion_32_37,assertion_32_38,assertion_32_40,assertion_32_41,assertion_32_42,assertion_32_45,assertion_33_31,assertion_33_34,assertion_33_35,assertion_33_37,assertion_33_38,assertion_33_40,assertion_33_41,assertion_33_42,assertion_33_45,question_36_31,question_36_34,question_36_35,question_36_37,question_36_38,question_36_40,question_36_41,question_36_42,question_36_45,question_32_31,question_32_34,question_32_35,question_32_37,question_32_38,question_32_40,question_32_41,question_32_42,question_32_45,question_33_31,question_33_34,question_33_35,question_33_37,question_33_38,question_33_40,question_33_41,question_33_42,question_33_45,assertion_39_31,assertion_39_34,assertion_39_35,assertion_39_37,assertion_39_38,assertion_39_40,assertion_39_41,assertion_39_42,assertion_39_45,assertion_44_31,assertion_44_34,"assertion_44_35 ",assertion_44_37,assertion_44_38,assertion_44_40,assertion_44_41,assertion_44_42,assertion_44_45,assertion_43_31,assertion_43_34,assertion_43_35,assertion_43_37,assertion_43_38,assertion_43_40,assertion_43_41,assertion_43_42,assertion_43_45,question_39_31,question_39_34,question_39_35,question_39_37,question_39_38,question_39_40,question_39_41,question_39_42,question_39_45,question_44_31,question_44_34,question_44_35,question_44_37,question_44_38,question_44_40,question_44_41,question_44_42,question_44_45,question_43_31,question_43_34,question_43_35,question_43_37,question_43_38,question_43_40,question_43_41,question_43_42,question_43_45,PROLIFIC_PID
2022-12-23 15:42:32,2022-12-23 15:43:34,0,100,62,1,2022-12-23 15:43:34,R_1GNzs5PBDqcRAZs,anonymous,EN,1,5fefefa4c9707d3516361c9c,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fefefa4c9707d3516361c9c
2022-12-23 15:41:59,2022-12-23 15:43:38,0,100,99,1,2022-12-23 15:43:38,R_1GOL2aSNRK5l22s,anonymous,EN,1,6372d1f14a6bd3713c1c0acf,I pay attention,2,2,2,1,1,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6372d1f14a6bd3713c1c0acf
2022-12-23 15:41:35,2022-12-23 15:43:39,0,100,123,1,2022-12-23 15:43:39,R_1o4NwHMSaxPA3JM,anonymous,EN,1,5de7d7a6603b1b73f3944f8e,I pay attention,1,1,1,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5de7d7a6603b1b73f3944f8e
2022-12-23 15:42:21,2022-12-23 15:43:41,0,100,80,1,2022-12-23 15:43:42,R_ymCEaLfXg6HF4WZ,anonymous,EN,1,631f9f50e32a53a43badde1e,I pay attention,1,2,1,2,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631f9f50e32a53a43badde1e
2022-12-23 15:42:05,2022-12-23 15:43:43,0,100,97,1,2022-12-23 15:43:43,R_7aBsUuJbRdJQMil,anonymous,EN,1,5e1f8fbfb202032c463f3e06,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e1f8fbfb202032c463f3e06
2022-12-23 15:34:15,2022-12-23 15:43:46,0,100,571,1,2022-12-23 15:43:47,R_31RSrftgwUA2RTI,anonymous,EN,1,5dea9fb3cb53ca1cda9f6116,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dea9fb3cb53ca1cda9f6116
2022-12-23 15:38:17,2022-12-23 15:43:47,0,100,329,1,2022-12-23 15:43:47,R_117IDCxowwqbk4a,anonymous,EN,1,5f119c5ad521140253f60e86,I pay attention,,,,,,,,,,2,2,2,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f119c5ad521140253f60e86
2022-12-23 15:42:31,2022-12-23 15:44:02,0,100,91,1,2022-12-23 15:44:03,R_1k1RsIDua6KQB6L,anonymous,EN,1,60da18dba560960ea60a8fe5,I pay attention,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60da18dba560960ea60a8fe5
2022-12-23 15:42:16,2022-12-23 15:44:04,0,100,107,1,2022-12-23 15:44:04,R_1kI9ZpTFETMnM7E,anonymous,EN,1,5a53e59af6c5170001949a39,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a53e59af6c5170001949a39
2022-12-23 15:41:20,2022-12-23 15:44:06,0,100,166,1,2022-12-23 15:44:07,R_1jE2u5nxulcgBvC,anonymous,EN,1,62d133496cf7f774b8bf98a0,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62d133496cf7f774b8bf98a0
2022-12-23 15:42:54,2022-12-23 15:44:09,0,100,75,1,2022-12-23 15:44:10,R_Y92gNUhNfcQoS5P,anonymous,EN,1,6282575ebe32fdc6268babc8,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6282575ebe32fdc6268babc8
2022-12-23 15:43:33,2022-12-23 15:44:12,0,100,38,1,2022-12-23 15:44:12,R_1dfUoFJBAz8u95B,anonymous,EN,1,5f22bdb732432502a2615f3f,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f22bdb732432502a2615f3f
2022-12-23 15:43:19,2022-12-23 15:44:26,0,100,66,1,2022-12-23 15:44:27,R_3fAz68Esd022imy,anonymous,EN,1,6373aee9c736637f71011482,i pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,2,2,2,1,,,,,,,,,,,,,,,,,,,6373aee9c736637f71011482
2022-12-23 15:41:28,2022-12-23 15:44:33,0,100,184,1,2022-12-23 15:44:33,R_XMLwZt047G4RC3n,anonymous,EN,1,546e3778fdf99b2bc7ebcff6,"I pay attention  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546e3778fdf99b2bc7ebcff6
2022-12-23 15:43:29,2022-12-23 15:44:33,0,100,63,1,2022-12-23 15:44:34,R_31HM3oxIYqolmVL,anonymous,EN,1,5e48122927eb23000af799c7,"I pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,5e48122927eb23000af799c7
2022-12-23 15:43:04,2022-12-23 15:44:34,0,100,89,1,2022-12-23 15:44:35,R_1jx0onY6FHyjYDP,anonymous,EN,1,6277f24d24ba4608b3fa016c,I pay attention,,,,,,,,,,2,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6277f24d24ba4608b3fa016c
2022-12-23 15:42:06,2022-12-23 15:44:36,0,100,150,1,2022-12-23 15:44:37,R_3qfWOksX5RiaDGs,anonymous,EN,1,63026053812fe400f2929701,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,2,1,1,2,63026053812fe400f2929701
2022-12-23 15:43:40,2022-12-23 15:44:37,0,100,57,1,2022-12-23 15:44:37,R_0rLDypjNUeqKKMV,anonymous,EN,1,590208c89571f50001c666e3,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,1,2,2,590208c89571f50001c666e3
2022-12-23 15:43:49,2022-12-23 15:44:46,0,100,56,1,2022-12-23 15:44:46,R_2xwL5X4m99fM4KF,anonymous,EN,1,58dcfe010674970001e928e5,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,58dcfe010674970001e928e5
2022-12-23 15:43:06,2022-12-23 15:44:46,0,100,99,1,2022-12-23 15:44:46,R_3nMnws4mTeYbX5g,anonymous,EN,1,5b6259be5256470001bd0c6d,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b6259be5256470001bd0c6d
2022-12-23 15:43:37,2022-12-23 15:44:52,0,100,75,1,2022-12-23 15:44:52,R_RFjz2bcin4qy9mV,anonymous,EN,1,631a68d95296b3b289d64291,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631a68d95296b3b289d64291
2022-12-23 15:41:31,2022-12-23 15:45:02,0,100,211,1,2022-12-23 15:45:03,R_eQjMU4qiVB1nVHX,anonymous,EN,1,6051536b3e81428095504b35,"I pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6051536b3e81428095504b35
2022-12-23 15:42:55,2022-12-23 15:45:03,0,100,127,1,2022-12-23 15:45:03,R_8C9ywtRNaJw43tL,anonymous,EN,1,60bc38931b526e2f38268207,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,60bc38931b526e2f38268207
2022-12-23 15:43:01,2022-12-23 15:45:05,0,100,123,1,2022-12-23 15:45:05,R_11jOqahLqqD6q3l,anonymous,EN,1,63910ada359f82b242d0518d,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63910ada359f82b242d0518d
2022-12-23 15:43:32,2022-12-23 15:45:06,0,100,94,1,2022-12-23 15:45:07,R_3oMTB5drcEFhBIF,anonymous,EN,1,5ff5f6c52171e10f72d3610c,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ff5f6c52171e10f72d3610c
2022-12-23 15:42:04,2022-12-23 15:45:15,0,100,191,1,2022-12-23 15:45:16,R_2QPsYdbVG0ZsuEf,anonymous,EN,1,615e01e53a44a0c3c04378c0,"I pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,2,,,,,,,,,,615e01e53a44a0c3c04378c0
2022-12-23 15:43:09,2022-12-23 15:45:21,0,100,131,1,2022-12-23 15:45:21,R_3D0Iv4Sb4qmb6o7,anonymous,EN,1,60feb2e69cf6862275f9fed3,I pay attention,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60feb2e69cf6862275f9fed3
2022-12-23 15:43:48,2022-12-23 15:45:23,0,100,94,1,2022-12-23 15:45:24,R_3dHecEuPEl1vx1X,anonymous,EN,1,5d5067b25371ae00191f69c4,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d5067b25371ae00191f69c4
2022-12-23 15:44:34,2022-12-23 15:45:28,0,100,53,1,2022-12-23 15:45:28,R_1FERM2A96PqJ6dW,anonymous,EN,1,612bb0cdecc9e45781bbf511,I pay attention,,,,,,,,,,1,1,1,1,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612bb0cdecc9e45781bbf511
2022-12-23 15:44:08,2022-12-23 15:45:28,0,100,79,1,2022-12-23 15:45:28,R_3F2L3aSh2WiTLnR,anonymous,EN,1,6110af22d84e8b4c36b2f254,"I pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6110af22d84e8b4c36b2f254
2022-12-23 15:42:57,2022-12-23 15:45:33,0,100,156,1,2022-12-23 15:45:34,R_3eh5HpF6ONXNS7B,anonymous,EN,1,622919958426eefc61bf3357,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,622919958426eefc61bf3357
2022-12-23 15:43:28,2022-12-23 15:45:38,0,100,129,1,2022-12-23 15:45:38,R_0qajCcQ0c91KpLX,anonymous,EN,1,5e14c66ffa3d10ad0f173dc8,"I pay attention ",2,2,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e14c66ffa3d10ad0f173dc8
2022-12-23 15:37:00,2022-12-23 15:45:39,0,100,519,1,2022-12-23 15:45:40,R_2YPspMZh8j7gYMr,anonymous,EN,1,610d6c481ca4797b863fe3d1,I pay attention,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610d6c481ca4797b863fe3d1
2022-12-23 15:44:36,2022-12-23 15:45:41,0,100,64,1,2022-12-23 15:45:41,R_9G2RVnoFQCo0M6d,anonymous,EN,1,5febd16bbaa7c4d3e31147a0,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,5febd16bbaa7c4d3e31147a0
2022-12-23 15:43:28,2022-12-23 15:45:41,0,100,132,1,2022-12-23 15:45:42,R_1j6rpxB6QDNG0Fn,anonymous,EN,1,5dd3bdc79dac7c3a80032939,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dd3bdc79dac7c3a80032939
2022-12-23 15:43:44,2022-12-23 15:45:45,0,100,120,1,2022-12-23 15:45:45,R_3HNeTPGncKc5MnG,anonymous,EN,1,6318be45a49442eee3a88cb3,I pay attention,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6318be45a49442eee3a88cb3
2022-12-23 15:44:04,2022-12-23 15:45:46,0,100,101,1,2022-12-23 15:45:46,R_W3cVscK3W6OfaTv,anonymous,EN,1,5e8ccdf9b3423e07b04b4853,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,5e8ccdf9b3423e07b04b4853
2022-12-23 15:42:26,2022-12-23 15:45:51,0,100,204,1,2022-12-23 15:45:52,R_1n0zh9VQP8RDA1S,anonymous,EN,1,5d4cdd05421a460018d005e0,I pay attention,,,,,,,,,,2,1,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d4cdd05421a460018d005e0
2022-12-23 15:44:08,2022-12-23 15:45:57,0,100,108,1,2022-12-23 15:45:58,R_3DdvB36OguTVhwy,anonymous,EN,1,5dcea7314d51e4107516c80d,I pay attention,2,2,1,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dcea7314d51e4107516c80d
2022-12-23 15:44:26,2022-12-23 15:46:00,0,100,94,1,2022-12-23 15:46:00,R_2QKbrlIAra0ZLYO,anonymous,EN,1,5e13cba76f6c63a36f2bc2c8,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,5e13cba76f6c63a36f2bc2c8
2022-12-23 15:45:02,2022-12-23 15:46:02,0,100,59,1,2022-12-23 15:46:02,R_32YdQcnx0bkCAEP,anonymous,EN,1,6293f40cb830603d3dbe5d9a,I pay attention,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6293f40cb830603d3dbe5d9a
2022-12-23 15:44:12,2022-12-23 15:46:04,0,100,112,1,2022-12-23 15:46:05,R_a8HOYkt0UAm7YNb,anonymous,EN,1,5eef99e5ba5947487c3c5f8b,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,2,2,1,5eef99e5ba5947487c3c5f8b
2022-12-23 15:44:55,2022-12-23 15:46:06,0,100,71,1,2022-12-23 15:46:07,R_41nK7hyETwVZL5D,anonymous,EN,1,5f7a28b8bedcf2112ebd1289,"I pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7a28b8bedcf2112ebd1289
2022-12-23 15:44:27,2022-12-23 15:46:12,0,100,105,1,2022-12-23 15:46:12,R_232Gvl9ZZuAnCHF,anonymous,EN,1,58fa3437f718c900016ea5e4,I pay attention,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58fa3437f718c900016ea5e4
2022-12-23 15:44:45,2022-12-23 15:46:18,0,100,93,1,2022-12-23 15:46:19,R_2Vkd2i3wEgjuLbu,anonymous,EN,1,56e6a66af6ed900006a5867c,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56e6a66af6ed900006a5867c
2022-12-23 15:44:35,2022-12-23 15:46:22,0,100,107,1,2022-12-23 15:46:23,R_1eXEEuUCW463rHW,anonymous,EN,1,610c940475aedaf9c70a190e,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610c940475aedaf9c70a190e
2022-12-23 15:45:18,2022-12-23 15:46:30,0,100,72,1,2022-12-23 15:46:31,R_1mfrIoTxY3dKyRE,anonymous,EN,1,6266a849331cc893a5b22cf6,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,6266a849331cc893a5b22cf6
2022-12-23 15:45:05,2022-12-23 15:46:31,0,100,85,1,2022-12-23 15:46:31,R_ZaStNHnzcXYGhb3,anonymous,EN,1,6308dca0fefa374b1d697aba,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,6308dca0fefa374b1d697aba
2022-12-23 15:45:58,2022-12-23 15:46:40,0,100,41,1,2022-12-23 15:46:40,R_1j7CjD43OgTaGxD,anonymous,EN,1,55d0945934e9060005e57258,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55d0945934e9060005e57258
2022-12-23 15:42:25,2022-12-23 15:46:43,0,100,258,1,2022-12-23 15:46:43,R_21tWefQvgQEisLP,anonymous,EN,1,5eb33aa7707f7e139357536b,i pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eb33aa7707f7e139357536b
2022-12-23 15:45:30,2022-12-23 15:46:43,0,100,72,1,2022-12-23 15:46:43,R_3gT4yx5APlg7w5K,anonymous,EN,1,628f572a2d1304a34b9e1a37,I pay attention,2,2,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628f572a2d1304a34b9e1a37
2022-12-23 15:43:25,2022-12-23 15:46:44,0,100,198,1,2022-12-23 15:46:45,R_2rnYO2rBcJrJntW,anonymous,EN,1,627fcb5e4e39675ff8d66061,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627fcb5e4e39675ff8d66061
2022-12-23 15:44:32,2022-12-23 15:46:46,0,100,134,1,2022-12-23 15:46:46,R_2z8ATR2r3msIbpt,anonymous,EN,1,60fecaac6ada4383c646974c,"I pay attention ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fecaac6ada4383c646974c
2022-12-23 15:45:35,2022-12-23 15:46:49,0,100,73,1,2022-12-23 15:46:49,R_3s61zFWZYK9chMO,anonymous,EN,1,5e2ac2aa0038f21089a533a4,I pay attention,2,2,2,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e2ac2aa0038f21089a533a4
2022-12-23 15:46:03,2022-12-23 15:46:53,0,100,49,1,2022-12-23 15:46:53,R_3n0qCac7Oj3hv4o,anonymous,EN,1,60b8198defba8da1d95a93b8,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b8198defba8da1d95a93b8
2022-12-23 15:44:14,2022-12-23 15:46:54,0,100,160,1,2022-12-23 15:46:55,R_1Ig9Wr8GTNQZDjy,anonymous,EN,1,5fba8ed9c7bb9a72a8c0ed8c,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fba8ed9c7bb9a72a8c0ed8c
2022-12-23 15:43:32,2022-12-23 15:46:56,0,100,204,1,2022-12-23 15:46:56,R_3Gg33YxMtLUdYXy,anonymous,EN,1,62686c6e90a0f6fe0a6c646a,I pay attention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,1,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62686c6e90a0f6fe0a6c646a
